Row ID,주문번호,주문일자,배송일자,배송종류,고객번호, 고객이름,고객종류,국가,지역,시/도,시/군/구,제품번호,제뭎명,분류1,분류2,매출,개수,할인율,수익,반품유무,수익율
9317,CA-2020-161907,2020-04-05,2020-04-09,일반배송,JH-16180,심용수,개인고객,대한민국,수도권,경기도,화성시,OFF-SU-10000646,Premier Automatic Letter Opener,사무용품,문구류,931866.416,4,0.2,-198021.6134,,-21.250000000000004
9318,CA-2021-124940,2021-02-21,2021-02-26,일반배송,DK-13090,문제원,개인고객,대한민국,수도권,경기도,화성시,TEC-AC-10002076,Microsoft Natural Keyboard Elite,전자제품,컴퓨터소품,58035.696,1,0.2,-3627.231,,-6.25
9319,US-2021-108343,2021-07-20,2021-07-25,일반배송,AR-10825,권승우,기업고객,대한민국,수도권,서울특별시,금천구,OFF-PA-10000743,Xerox 1977,사무용품,종이류,16185.64,2,0.0,7769.1072,,48.00000000000001
9320,US-2021-108343,2021-07-20,2021-07-25,일반배송,AR-10825,권승우,기업고객,대한민국,수도권,서울특별시,금천구,FUR-CH-10002780,Office Star - Task Chair with Contemporary Loop Arms,가구,의자,198400.086,2,0.1,30862.2356,,15.555555555555555
9321,US-2021-108343,2021-07-20,2021-07-25,일반배송,AR-10825,권승우,기업고객,대한민국,수도권,서울특별시,금천구,FUR-FU-10000747,Tenex B1-RE Series Chair Mats for Low Pile Carpets,가구,가구소품,222819.08,4,0.0,37879.2436,,17.0
9322,US-2020-111563,2020-11-04,2020-11-08,일반배송,SM-20005,진태진,개인고객,대한민국,영남,울산광역시,중구,FUR-FU-10002445,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",가구,가구소품,13782.024,3,0.6,-6891.012,,-50.0
9323,US-2020-111563,2020-11-04,2020-11-08,일반배송,SM-20005,진태진,개인고객,대한민국,영남,울산광역시,중구,FUR-FU-10000723,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",가구,가구소품,80094.688,4,0.6,-102120.7272,,-127.49999999999999
9324,CA-2021-121853,2021-09-23,2021-09-29,일반배송,DB-13660,박의수,개인고객,대한민국,수도권,인천광역시,동구,OFF-PA-10003641,Xerox 1909,사무용품,종이류,255674.96,8,0.0,117610.4816,Yes,46.0
9325,CA-2021-121853,2021-09-23,2021-09-29,일반배송,DB-13660,박의수,개인고객,대한민국,수도권,인천광역시,동구,FUR-CH-10003973,GuestStacker Chair with Chrome Finish Legs,가구,의자,720619.584,2,0.2,72061.9584,Yes,10.0
9326,CA-2021-121853,2021-09-23,2021-09-29,일반배송,DB-13660,박의수,개인고객,대한민국,수도권,인천광역시,동구,OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,사무용품,바인더,88391.04,3,0.2,28727.088,Yes,32.5
9327,US-2021-130687,2021-09-07,2021-09-10,특급배송,PF-19225,조경화,개인고객,대한민국,수도권,경기도,고양시,FUR-FU-10004053,DAX Two-Tone Silver Metal Document Frame,가구,가구소품,98083.04,4,0.0,42175.7072,,43.0
9328,US-2021-130687,2021-09-07,2021-09-10,특급배송,PF-19225,조경화,개인고객,대한민국,수도권,경기도,고양시,TEC-PH-10002033,Konftel 250 Conference phone - Charcoal black,전자제품,전화기,552095.088,2,0.2,41407.1316,,7.5
9329,US-2021-130687,2021-09-07,2021-09-10,특급배송,PF-19225,조경화,개인고객,대한민국,수도권,경기도,고양시,OFF-AR-10004260,Boston 1799 Powerhouse Electric Pencil Sharpener,사무용품,필기구,31474.77,1,0.0,8812.9356,,28.000000000000004
9330,CA-2019-164497,2019-11-28,2019-11-30,특급배송,AJ-10945,권재규,개인고객,대한민국,영남,부산광역시,해운대구,OFF-AP-10004655,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",사무용품,집기비품,54856.72,4,0.0,18651.2848,,34.0
9331,US-2019-153283,2019-11-12,2019-11-18,일반배송,EB-14110,배자철,개인고객,대한민국,호남,전라남도,곡성군,OFF-EN-10001539,Staple envelope,사무용품,봉투류,18850.94,2,0.0,8859.9418,,47.00000000000001
9332,CA-2020-108056,2020-09-29,2020-10-03,일반배송,ES-14080,배인영,기업고객,대한민국,수도권,경기도,동두천시,TEC-PH-10001817,Wilson Electronics DB Pro Signal Booster,전자제품,전화기,1040920.8,3,0.2,91080.5700000001,,8.750000000000009
9333,CA-2021-127726,2021-09-11,2021-09-13,빠른배송,SS-20410,최범재,개인고객,대한민국,호남,전라남도,곡성군,OFF-AP-10002578,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",사무용품,집기비품,237066.32,4,0.0,61637.2432,,25.999999999999996
9334,CA-2021-127726,2021-09-11,2021-09-13,빠른배송,SS-20410,최범재,개인고객,대한민국,호남,전라남도,곡성군,OFF-FA-10000992,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",사무용품,집게류,17203.3,4,0.0,8085.551,,47.0
9335,CA-2021-110198,2021-05-01,2021-05-02,특급배송,AG-10900,권윤찬,개인고객,대한민국,호남,전라남도,화순군,FUR-BO-10001798,Bush Somerset Collection Bookcase,가구,책장,380837.448,3,0.2,-19041.8724,,-5.0
9336,CA-2021-110198,2021-05-01,2021-05-02,특급배송,AG-10900,권윤찬,개인고객,대한민국,호남,전라남도,화순군,OFF-LA-10004409,Avery 492,사무용품,라벨류,5582.592,2,0.2,1814.3424,,32.5
9337,CA-2021-130715,2021-09-16,2021-09-20,일반배송,CY-12745,류주호,기업고객,대한민국,영남,부산광역시,사하구,OFF-FA-10000621,"OIC Colored Binder Clips, Assorted Sizes",사무용품,집게류,21685.85,5,0.0,10626.0665,,49.00000000000001
9338,CA-2018-155264,2018-10-19,2018-10-22,빠른배송,RP-19270,조만규,기업고객,대한민국,충청,대전광역시,유성구,OFF-BI-10003196,Accohide Poly Flexible Ring Binders,사무용품,바인더,3624.808,1,0.2,1359.303,,37.50000000000001
9339,CA-2018-155264,2018-10-19,2018-10-22,빠른배송,RP-19270,조만규,기업고객,대한민국,충청,대전광역시,유성구,OFF-BI-10003727,Avery Durable Slant Ring Binders With Label Holder,사무용품,바인더,24307.536,6,0.2,8507.6376,,35.0
9340,CA-2018-155264,2018-10-19,2018-10-22,빠른배송,RP-19270,조만규,기업고객,대한민국,충청,대전광역시,유성구,OFF-PA-10003228,Xerox 1917,사무용품,종이류,177763.395,3,0.0,83548.79565,,47.0
9341,CA-2018-155264,2018-10-19,2018-10-22,빠른배송,RP-19270,조만규,기업고객,대한민국,충청,대전광역시,유성구,OFF-LA-10002787,Avery 480,사무용품,라벨류,22715.625,5,0.0,10903.5,,48.0
9342,CA-2018-155264,2018-10-19,2018-10-22,빠른배송,RP-19270,조만규,기업고객,대한민국,충청,대전광역시,유성구,TEC-PH-10001305,Panasonic KX TS208W Corded phone,전자제품,전화기,142443.324,3,0.2,14244.3324,,10.0
9343,CA-2020-119123,2020-03-13,2020-03-18,일반배송,DB-13360,민해성,홈오피스,대한민국,영남,대구광역시,수성구,OFF-BI-10001036,Cardinal EasyOpen D-Ring Binders,사무용품,바인더,62009.416,7,0.2,23253.531,,37.5
9344,CA-2021-109085,2021-02-17,2021-02-20,특급배송,CK-12325,노혜림,홈오피스,대한민국,충청,충청남도,논산시,FUR-TA-10001086,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",가구,책상,552407.655,5,0.4,-128895.1195,Yes,-23.333333333333332
9345,CA-2021-109085,2021-02-17,2021-02-20,특급배송,CK-12325,노혜림,홈오피스,대한민국,충청,충청남도,논산시,OFF-BI-10001525,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",사무용품,바인더,6923.7225,5,0.7,-5769.76875,Yes,-83.33333333333334
9346,CA-2021-109085,2021-02-17,2021-02-20,특급배송,CK-12325,노혜림,홈오피스,대한민국,충청,충청남도,논산시,TEC-PH-10000526,Vtech CS6719,전자제품,전화기,69775.131,1,0.4,-13955.0262,Yes,-20.0
9347,CA-2021-109085,2021-02-17,2021-02-20,특급배송,CK-12325,노혜림,홈오피스,대한민국,충청,충청남도,논산시,FUR-FU-10004973,Flat Face Poster Frame,가구,가구소품,36519.456,2,0.2,10042.8504,Yes,27.500000000000004
9348,CA-2021-109085,2021-02-17,2021-02-20,특급배송,CK-12325,노혜림,홈오피스,대한민국,충청,충청남도,논산시,FUR-CH-10003981,Global Commerce Series Low-Back Swivel/Tilt Chairs,가구,의자,1089659.445,5,0.3,-15566.5635000002,Yes,-1.4285714285714468
9349,CA-2020-114860,2020-12-22,2020-12-28,일반배송,DN-13690,박정호,개인고객,대한민국,수도권,경기도,시흥시,FUR-FU-10000277,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,가구,가구소품,1020955.28,8,0.0,245029.2672,,24.0
9350,CA-2020-114860,2020-12-22,2020-12-28,일반배송,DN-13690,박정호,개인고객,대한민국,수도권,경기도,시흥시,FUR-FU-10001934,Magnifier Swing Arm Lamp,가구,가구소품,50834.54,2,0.0,13216.9804,,26.0
9351,CA-2020-159009,2020-09-23,2020-09-27,일반배송,DP-13105,문주만,기업고객,대한민국,수도권,서울특별시,마포구,OFF-BI-10004970,"ACCOHIDE 3-Ring Binder, Blue, 1""",사무용품,바인더,16011.184,4,0.2,5403.7746,,33.75
9352,CA-2020-159009,2020-09-23,2020-09-27,일반배송,DP-13105,문주만,기업고객,대한민국,수도권,서울특별시,마포구,FUR-CH-10003396,Global Deluxe Steno Chair,가구,의자,223827.048,3,0.2,-25180.5429,,-11.25
9353,CA-2021-148411,2021-09-24,2021-09-26,특급배송,RO-19780,지혁수,개인고객,대한민국,수도권,경기도,과천시,FUR-CH-10003973,GuestStacker Chair with Chrome Finish Legs,가구,의자,630542.136,2,0.3,-18015.4896,,-2.857142857142857
9354,CA-2021-148411,2021-09-24,2021-09-26,특급배송,RO-19780,지혁수,개인고객,대한민국,수도권,경기도,과천시,OFF-PA-10002109,Wirebound Voice Message Log Book,사무용품,종이류,13840.176,3,0.2,4498.0572,,32.5
9355,CA-2019-110324,2019-12-01,2019-12-05,일반배송,MA-17560,윤소진,홈오피스,대한민국,수도권,서울특별시,은평구,OFF-PA-10001826,Xerox 207,사무용품,종이류,23551.56,3,0.0,11304.7488,,47.99999999999999
9356,CA-2019-110324,2019-12-01,2019-12-05,일반배송,MA-17560,윤소진,홈오피스,대한민국,수도권,서울특별시,은평구,OFF-AR-10000823,Newell 307,사무용품,필기구,4409.86,2,0.0,1234.7608,,28.000000000000004
9357,CA-2019-110324,2019-12-01,2019-12-05,일반배송,MA-17560,윤소진,홈오피스,대한민국,수도권,서울특별시,은평구,OFF-PA-10001776,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",사무용품,종이류,22461.21,2,0.0,10556.7687,,47.0
9358,CA-2020-168046,2020-01-25,2020-01-28,빠른배송,JD-15895,신윤진,기업고객,대한민국,수도권,서울특별시,구로구,OFF-BI-10003676,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",사무용품,바인더,52239.88,5,0.2,18283.958,,35.0
9359,CA-2020-168046,2020-01-25,2020-01-28,빠른배송,JD-15895,신윤진,기업고객,대한민국,수도권,서울특별시,구로구,FUR-TA-10001095,Chromcraft Round Conference Tables,가구,책상,380074.203,3,0.4,-120356.83095,,-31.66666666666667
9360,CA-2020-168046,2020-01-25,2020-01-28,빠른배송,JD-15895,신윤진,기업고객,대한민국,수도권,서울특별시,구로구,FUR-FU-10000747,Tenex B1-RE Series Chair Mats for Low Pile Carpets,가구,가구소품,55704.77,1,0.0,9469.81089999999,,16.999999999999982
9361,CA-2020-168046,2020-01-25,2020-01-28,빠른배송,JD-15895,신윤진,기업고객,대한민국,수도권,서울특별시,구로구,OFF-ST-10004337,"SAFCO Commercial Wire Shelving, 72h",사무용품,수납제품,519345.82,7,0.0,0.0,,0.0
9362,CA-2021-111591,2021-03-21,2021-03-25,일반배송,PS-18970,정연아,홈오피스,대한민국,수도권,서울특별시,광진구,OFF-BI-10004410,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",사무용품,바인더,37042.824,6,0.2,12501.9531,,33.75
9363,CA-2021-111591,2021-03-21,2021-03-25,일반배송,PS-18970,정연아,홈오피스,대한민국,수도권,서울특별시,광진구,OFF-FA-10004838,"Super Bands, 12/Pack",사무용품,집게류,15773.73,7,0.0,473.211900000001,,3.000000000000006
9364,CA-2021-111591,2021-03-21,2021-03-25,일반배송,PS-18970,정연아,홈오피스,대한민국,수도권,서울특별시,광진구,FUR-FU-10002364,"Eldon Expressions Wood Desk Accessories, Oak",가구,가구소품,26822.61,3,0.0,7778.5569,,28.999999999999996
9365,CA-2021-111591,2021-03-21,2021-03-25,일반배송,PS-18970,정연아,홈오피스,대한민국,수도권,서울특별시,광진구,OFF-ST-10001809,Fellowes Officeware Wire Shelving,사무용품,수납제품,435316.18,4,0.0,8706.32359999999,,1.999999999999998
9366,US-2018-166828,2018-08-22,2018-08-25,특급배송,JF-15415,손잔디,개인고객,대한민국,수도권,서울특별시,동작구,OFF-PA-10001846,Xerox 1899,사무용품,종이류,14004.94,2,0.0,6862.4206,,49.0
9367,CA-2018-108147,2018-06-08,2018-06-13,일반배송,RD-19480,조태영,개인고객,대한민국,강원,강원도,동해시,OFF-BI-10003876,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",사무용품,바인더,82963.52,2,0.2,31111.32,,37.5
9368,CA-2018-108147,2018-06-08,2018-06-13,일반배송,RD-19480,조태영,개인고객,대한민국,강원,강원도,동해시,OFF-ST-10003470,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",사무용품,수납제품,2031540.12,6,0.0,101577.006,,5.0
9369,CA-2020-154998,2020-04-07,2020-04-09,특급배송,ES-14080,배인영,기업고객,대한민국,수도권,경기도,동두천시,OFF-PA-10004243,Xerox 1939,사무용품,종이류,45964.31,2,0.0,22062.8688,,48.00000000000001
9370,CA-2021-113460,2021-11-07,2021-11-09,빠른배송,KN-16390,안유성,기업고객,대한민국,수도권,경기도,안양시,FUR-CH-10000422,Global Highback Leather Tilter in Burgundy,가구,의자,330703.155,3,0.0,52912.5048,,16.0
9371,CA-2019-111339,2019-05-29,2019-05-31,특급배송,VP-21760,홍찬호,기업고객,대한민국,충청,충청남도,서산시,FUR-FU-10002506,"Tensor ""Hersey Kiss"" Styled Floor Lamp",가구,가구소품,50359.632,4,0.2,-5035.9632,,-10.0
9372,CA-2019-111339,2019-05-29,2019-05-31,특급배송,VP-21760,홍찬호,기업고객,대한민국,충청,충청남도,서산시,FUR-CH-10000863,Novimex Swivel Fabric Task Chair,가구,의자,384115.767,3,0.3,-104259.9939,,-27.142857142857146
9373,CA-2019-111339,2019-05-29,2019-05-31,특급배송,VP-21760,홍찬호,기업고객,대한민국,충청,충청남도,서산시,OFF-FA-10002988,Ideal Clamps,사무용품,집게류,9740.46,5,0.2,3530.91675,,36.25000000000001
9374,CA-2021-102820,2021-05-07,2021-05-11,일반배송,CS-11950,남세훈,개인고객,대한민국,영남,부산광역시,동래구,TEC-PH-10003437,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,전자제품,전화기,508762.156,7,0.2,63595.2695,,12.5
9375,CA-2020-149671,2020-06-05,2020-06-09,일반배송,KB-16600,양일권,기업고객,대한민국,수도권,경기도,성남시,OFF-SU-10002537,Acme Box Cutter Scissors,사무용품,문구류,74361.87,6,0.0,19334.0862,,26.000000000000007
9376,CA-2019-126347,2019-12-14,2019-12-19,빠른배송,AJ-10945,권재규,개인고객,대한민국,영남,부산광역시,해운대구,TEC-AC-10003063,Micro Innovations USB RF Wireless Keyboard with Mouse,전자제품,컴퓨터소품,60575.0,2,0.0,12720.75,,21.0
9377,CA-2021-108756,2021-12-25,2021-12-29,일반배송,PO-18865,정경진,개인고객,대한민국,충청,충청북도,증평군,TEC-AC-10003237,Memorex Micro Travel Drive 4 GB,전자제품,컴퓨터소품,38525.7,3,0.0,16566.051,,43.0
9378,CA-2021-155362,2021-12-17,2021-12-21,일반배송,DP-13105,문주만,기업고객,대한민국,수도권,서울특별시,마포구,OFF-ST-10001031,Adjustable Personal File Tote,사무용품,수납제품,39446.44,2,0.0,10256.0744,,25.999999999999996
9379,CA-2020-117625,2020-05-10,2020-05-15,일반배송,GM-14500,백혜정,개인고객,대한민국,호남,전라북도,김제시,OFF-EN-10001535,Grip Seal Envelopes,사무용품,봉투류,8567.728,2,0.2,2891.6082,,33.75
9380,CA-2018-154158,2018-12-23,2018-12-27,빠른배송,CC-12670,류은하수,개인고객,대한민국,호남,광주광역시,남구,OFF-PA-10001295,Computer Printout Paper with Letter-Trim Perforations,사무용품,종이류,55157.172,3,0.2,19305.0102,,35.0
9381,CA-2018-154158,2018-12-23,2018-12-27,빠른배송,CC-12670,류은하수,개인고객,대한민국,호남,광주광역시,남구,FUR-CH-10004698,"Padded Folding Chairs, Black, 4/Carton",가구,의자,78485.816,1,0.2,7848.5816,,10.0
9382,CA-2018-154158,2018-12-23,2018-12-27,빠른배송,CC-12670,류은하수,개인고객,대한민국,호남,광주광역시,남구,OFF-ST-10000078,Tennsco 6- and 18-Compartment Lockers,사무용품,수납제품,514005.528,2,0.2,-12850.1382000001,,-2.500000000000019
9383,CA-2018-154158,2018-12-23,2018-12-27,빠른배송,CC-12670,류은하수,개인고객,대한민국,호남,광주광역시,남구,OFF-AR-10001868,Prang Dustless Chalk Sticks,사무용품,필기구,1628.256,1,0.2,610.596,,37.5
9384,CA-2018-154158,2018-12-23,2018-12-27,빠른배송,CC-12670,류은하수,개인고객,대한민국,호남,광주광역시,남구,OFF-ST-10004950,Acco Perma 3000 Stacking Storage Drawers,사무용품,수납제품,101669.08,5,0.2,-1270.8635,,-1.25
9385,CA-2021-100433,2021-08-11,2021-08-16,일반배송,SJ-20125,차순자,홈오피스,대한민국,호남,전라남도,여수시,OFF-PA-10003441,Xerox 226,사무용품,종이류,31402.08,4,0.0,15072.9984,,48.0
9386,CA-2021-163097,2021-08-27,2021-08-31,일반배송,SF-20200,차유성,개인고객,대한민국,수도권,경기도,양평군,FUR-FU-10004973,Flat Face Poster Frame,가구,가구소품,146077.824,8,0.2,40171.4016,,27.500000000000004
9387,US-2021-127292,2021-01-19,2021-01-23,일반배송,RM-19375,조우철,개인고객,대한민국,영남,부산광역시,수영구,OFF-PA-10000157,Xerox 191,사무용품,종이류,96823.08,4,0.0,45506.8476,,47.0
9388,US-2021-127292,2021-01-19,2021-01-23,일반배송,RM-19375,조우철,개인고객,대한민국,영남,부산광역시,수영구,OFF-PA-10001970,Xerox 1881,사무용품,종이류,14877.22,1,0.0,6992.2934,,47.0
9389,US-2021-127292,2021-01-19,2021-01-23,일반배송,RM-19375,조우철,개인고객,대한민국,영남,부산광역시,수영구,OFF-AP-10000828,Avanti 4.4 Cu. Ft. Refrigerator,사무용품,집기비품,657771.81,3,0.0,184176.1068,,27.999999999999996
9390,US-2021-127292,2021-01-19,2021-01-23,일반배송,RM-19375,조우철,개인고객,대한민국,영남,부산광역시,수영구,OFF-EN-10001509,Poly String Tie Envelopes,사무용품,봉투류,2471.46,1,0.0,1161.5862,,47.0
9391,CA-2019-163734,2019-06-19,2019-06-24,일반배송,KM-16375,안예찬,홈오피스,대한민국,수도권,경기도,오산시,OFF-ST-10003692,Recycled Steel Personal File for Hanging File Folders,사무용품,수납제품,277336.58,5,0.2,17333.53625,,6.25
